method,top1_accuracy,margin_median,margin_mean,n_runs,n_unknown_points,n_possible_combinations,requested_sampling_iterations,used_sampling_iterations,sampling_mode,sample_size,scenario,model_type,output_dir
centroid_distance,0.9736842105263158,1.1953151033889455,0.9945749728744744,190,20,190,5000,190,exhaustive_unique,2,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,0.868421052631579,0.1674014834265347,0.1525210421821627,190,20,190,5000,190,exhaustive_unique,2,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,0.9736842105263158,2.1242243865010018,1.8082940705960044,190,20,190,5000,190,exhaustive_unique,2,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.0125,0.0109429824561403,190,20,190,5000,190,exhaustive_unique,2,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,0.9956140350877192,1.2030467693709683,1.058194171166846,1140,20,1140,5000,1140,exhaustive_unique,3,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,0.9473684210526316,0.1839032042156748,0.1777185934033266,1140,20,1140,5000,1140,exhaustive_unique,3,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,0.9929824561403509,2.155328478231429,1.9217069909154645,1140,20,1140,5000,1140,exhaustive_unique,3,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.0111111111111111,0.0106384015594541,1140,20,1140,5000,1140,exhaustive_unique,3,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,0.9995872033023736,1.2147089590652622,1.0996217153945118,4845,20,4845,5000,4845,exhaustive_unique,4,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,0.9855521155830752,0.204919044332837,0.1998043771231974,4845,20,4845,5000,4845,exhaustive_unique,4,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,0.9995872033023736,2.1866002251538865,1.9992141150518592,4845,20,4845,5000,4845,exhaustive_unique,4,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.0104166666666666,0.0103581871345029,4845,20,4845,5000,4845,exhaustive_unique,4,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,1.0,1.220468389944947,1.126734150233193,5000,20,15504,5000,5000,random_unique,5,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,0.9966,0.2234084582107316,0.2170138181814262,5000,20,15504,5000,5000,random_unique,5,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,1.0,2.2000463687799368,2.051194090647033,5000,20,15504,5000,5000,random_unique,5,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.01,0.0101006666666666,5000,20,15504,5000,5000,random_unique,5,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,1.0,1.2305576598490595,1.1515509479667243,5000,20,38760,5000,5000,random_unique,6,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,0.9998,0.2332410107580713,0.2330904618180382,5000,20,38760,5000,5000,random_unique,6,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,1.0,2.230789091510524,2.097972490568055,5000,20,38760,5000,5000,random_unique,6,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.0097222222222222,0.0099041666666666,5000,20,38760,5000,5000,random_unique,6,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,1.0,1.2355389422983896,1.169496216586119,5000,20,77520,5000,5000,random_unique,7,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,1.0,0.2490945592647071,0.2466533565860816,5000,20,77520,5000,5000,random_unique,7,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,1.0,2.238167541055832,2.1322698078418783,5000,20,77520,5000,5000,random_unique,7,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.0095238095238095,0.0097695238095238,5000,20,77520,5000,5000,random_unique,7,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,1.0,1.2416889922889656,1.18347647707611,5000,20,125970,5000,5000,random_unique,8,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,1.0,0.2590127282992484,0.2585012290999,5000,20,125970,5000,5000,random_unique,8,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,1.0,2.2564582557002044,2.160550923840858,5000,20,125970,5000,5000,random_unique,8,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.009375,0.009568125,5000,20,125970,5000,5000,random_unique,8,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,1.0,1.2435320092523248,1.1952651691834626,5000,20,167960,5000,5000,random_unique,9,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,1.0,0.2686988798144676,0.2695818959114516,5000,20,167960,5000,5000,random_unique,9,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,1.0,2.261090610828932,2.180433291723567,5000,20,167960,5000,5000,random_unique,9,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.0092592592592592,0.0095111111111111,5000,20,167960,5000,5000,random_unique,9,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,1.0,1.2485994731384955,1.2086343410332725,5000,20,184756,5000,5000,random_unique,10,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,1.0,0.2798034873490145,0.2806338060044449,5000,20,184756,5000,5000,random_unique,10,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,1.0,2.274576500286548,2.206450838582056,5000,20,184756,5000,5000,random_unique,10,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.0091666666666666,0.009335,5000,20,184756,5000,5000,random_unique,10,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,1.0,1.2519951895239454,1.217797313745094,5000,20,167960,5000,5000,random_unique,11,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,1.0,0.2897093547374517,0.2901451915718983,5000,20,167960,5000,5000,random_unique,11,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,1.0,2.285610530784012,2.2247926162798874,5000,20,167960,5000,5000,random_unique,11,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.009090909090909,0.0092313636363636,5000,20,167960,5000,5000,random_unique,11,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,1.0,1.2552836594952637,1.2269063530428297,5000,20,125970,5000,5000,random_unique,12,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,1.0,0.3006026973760726,0.3008633536252496,5000,20,125970,5000,5000,random_unique,12,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,1.0,2.293567763236908,2.2427371746582287,5000,20,125970,5000,5000,random_unique,12,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.0090277777777777,0.0091497222222222,5000,20,125970,5000,5000,random_unique,12,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,1.0,1.257176030295219,1.2350610168259435,5000,20,77520,5000,5000,random_unique,13,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,1.0,0.3097777310636402,0.3112216383129206,5000,20,77520,5000,5000,random_unique,13,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,1.0,2.2983586679568417,2.257108857330836,5000,20,77520,5000,5000,random_unique,13,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.0089743589743589,0.0089835897435897,5000,20,77520,5000,5000,random_unique,13,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,1.0,1.258806058261372,1.2404117537501542,5000,20,38760,5000,5000,random_unique,14,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,1.0,0.319362709334216,0.3212565002788188,5000,20,38760,5000,5000,random_unique,14,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,1.0,2.2986202816671018,2.2668537444739925,5000,20,38760,5000,5000,random_unique,14,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.0089285714285714,0.0088670238095238,5000,20,38760,5000,5000,random_unique,14,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,1.0,1.261599777185515,1.2472349422951798,5000,20,15504,5000,5000,random_unique,15,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,1.0,0.330299017245494,0.3321922320362568,5000,20,15504,5000,5000,random_unique,15,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,1.0,2.3068806213469077,2.2803666649427647,5000,20,15504,5000,5000,random_unique,15,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.0088888888888888,0.0087162222222222,5000,20,15504,5000,5000,random_unique,15,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,1.0,1.262747335811082,1.2532945472819934,4845,20,4845,5000,4845,exhaustive_unique,16,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,1.0,0.3427868503557942,0.3439478111253294,4845,20,4845,5000,4845,exhaustive_unique,16,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,1.0,2.306861179950323,2.290941314584253,4845,20,4845,5000,4845,exhaustive_unique,16,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.0088541666666666,0.0086011136910904,4845,20,4845,5000,4845,exhaustive_unique,16,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,1.0,1.2639300374049416,1.258413852055312,1140,20,1140,5000,1140,exhaustive_unique,17,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,1.0,0.3578872280125098,0.3569028923234483,1140,20,1140,5000,1140,exhaustive_unique,17,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,1.0,2.308876295823364,2.3004741226033687,1140,20,1140,5000,1140,exhaustive_unique,17,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.0083333333333333,0.008453302373581,1140,20,1140,5000,1140,exhaustive_unique,17,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,1.0,1.2653099537508865,1.2628332738159078,190,20,190,5000,190,exhaustive_unique,18,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,1.0,0.3781741787486185,0.3710501511952734,190,20,190,5000,190,exhaustive_unique,18,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,1.0,2.31022335310232,2.308792585575328,190,20,190,5000,190,exhaustive_unique,18,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.0083333333333333,0.008291910331384,190,20,190,5000,190,exhaustive_unique,18,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,1.0,1.2663097338821734,1.2663605606760204,20,20,20,5000,20,exhaustive_unique,19,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,1.0,0.3925303651606509,0.3861775587979961,20,20,20,5000,20,exhaustive_unique,19,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,1.0,2.3144657515798843,2.31608259684072,20,20,20,5000,20,exhaustive_unique,19,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.0081140350877193,0.0081140350877193,20,20,20,5000,20,exhaustive_unique,19,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,1.0,1.268753014505191,1.268753014505191,1,20,1,5000,1,exhaustive_unique,20,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
dihs,1.0,0.4012152602069871,0.4012152602069871,1,20,1,5000,1,exhaustive_unique,20,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
mahalanobis_distance,1.0,2.321860979170471,2.321860979170471,1,20,1,5000,1,exhaustive_unique,20,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
single_cut_coassociation,1.0,0.0079166666666666,0.0079166666666666,1,20,1,5000,1,exhaustive_unique,20,internal_heterogeneity,agglomerative,./1_benchmarking_comparison/agglomerative/internal_heterogeneity
centroid_distance,0.9,1.212061956540163,0.8692823640008497,20,20,20,5000,20,exhaustive_unique,1,internal_heterogeneity,kmeans,./1_benchmarking_comparison/kmeans/internal_heterogeneity
dihs,0.95,0.1494094875645528,0.1170501961745051,20,20,20,5000,20,exhaustive_unique,1,internal_heterogeneity,kmeans,./1_benchmarking_comparison/kmeans/internal_heterogeneity
mahalanobis_distance,0.95,2.190042011678772,1.5880475420474602,20,20,20,5000,20,exhaustive_unique,1,internal_heterogeneity,kmeans,./1_benchmarking_comparison/kmeans/internal_heterogeneity
single_cut_coassociation,1.0,0.0083333333333333,0.0091666666666666,20,20,20,5000,20,exhaustive_unique,1,internal_heterogeneity,kmeans,./1_benchmarking_comparison/kmeans/internal_heterogeneity
centroid_distance,0.9736842105263158,1.1953151033889455,0.9945749728744744,190,20,190,5000,190,exhaustive_unique,2,internal_heterogeneity,kmeans,./1_benchmarking_comparison/kmeans/internal_heterogeneity
dihs,0.9789473684210528,0.1713886974809247,0.159460394529053,190,20,190,5000,190,exhaustive_unique,2,internal_heterogeneity,kmeans,./1_benchmarking_comparison/kmeans/internal_heterogeneity
mahalanobis_distance,0.9736842105263158,2.1242243865010018,1.8082940705960044,190,20,190,5000,190,exhaustive_unique,2,internal_heterogeneity,kmeans,./1_benchmarking_comparison/kmeans/internal_heterogeneity
single_cut_coassociation,1.0,0.0083333333333333,0.0081359649122807,190,20,190,5000,190,exhaustive_unique,2,internal_heterogeneity,kmeans,./1_benchmarking_comparison/kmeans/internal_heterogeneity
centroid_distance,0.9956140350877192,1.2030467693709683,1.058194171166846,1140,20,1140,5000,1140,exhaustive_unique,3,internal_heterogeneity,kmeans,./1_benchmarking_comparison/kmeans/internal_heterogeneity
