"dataset_size_pct","sample_size","feature_space","model","source_class_key","case","n_runs","margin_mean","margin_std","margin_median","top1_true_fraction"
"100","5","Coupled","kmeans","RMP","negative","100","0.15756668018059602","0.06222092258240928","0.16748642418143764","0.0"
"100","5","Coupled","kmeans","RMP","positive","100","0.20224934834014424","0.05486996930339902","0.21095101291566457","1.0"
"100","5","Coupled","kmeans","VV","negative","100","0.03745012534709227","0.028578548610251938","0.03071619941777834","0.0"
"100","5","Coupled","kmeans","VV","positive","100","0.2966975722540743","0.054751607259125395","0.3102945624945108","1.0"
"100","7","Coupled","agglomerative","AI","negative","100","0.14170686525862294","0.12236097933261668","0.09329446276060621","0.0"
"100","7","Coupled","agglomerative","AI","positive","100","0.3518409750028308","0.07253578765820268","0.369030349619042","1.0"
"100","7","Coupled","agglomerative","EV","negative","100","0.19078842180743658","0.03915873875835484","0.19547212245757564","0.0"
"100","7","Coupled","agglomerative","EV","positive","100","0.5685100248895744","0.049556143562136196","0.5745868220953104","1.0"
"100","7","Coupled","agglomerative","PF","negative","100","0.1205029088755145","0.06839411612563681","0.12488949089076021","0.0"
"100","7","Coupled","agglomerative","PF","positive","100","0.16080582858076217","0.06162206308108353","0.16517076040258669","0.99"
"100","7","Coupled","agglomerative","PI","negative","100","0.059467239574657105","0.041345931152981075","0.06441791075962769","0.0"
"100","7","Coupled","agglomerative","PI","positive","100","0.3878425270801028","0.05298291555516857","0.40060522569445167","1.0"
"100","7","Coupled","agglomerative","RMP","negative","100","0.09596311213929001","0.05051727681073776","0.0941977358035686","0.0"
"100","7","Coupled","agglomerative","RMP","positive","100","0.32821187677998226","0.04232202064976777","0.33139011676632474","1.0"
"100","7","Coupled","agglomerative","VV","negative","100","0.04672639604171261","0.032367730933539576","0.038951248042693676","0.0"
"100","7","Coupled","agglomerative","VV","positive","100","0.2638295328727659","0.04786702706019458","0.2743973936793232","1.0"
"100","7","Coupled","gaussian","AI","negative","100","0.03831664776366876","0.03150777598243941","0.03232797314998179","0.0"
"100","7","Coupled","gaussian","AI","positive","100","0.2798958041870587","0.06109631984328011","0.2884546675223524","1.0"
"100","7","Coupled","gaussian","EV","negative","100","0.061440799095991136","0.05922271961094022","0.04022879227466929","0.0"
"100","7","Coupled","gaussian","EV","positive","100","0.3517374471198117","0.03927327551374392","0.3559720657695465","1.0"
"100","7","Coupled","gaussian","PF","negative","100","0.0801620247546492","0.04754369478230139","0.06958010125660158","0.0"
"100","7","Coupled","gaussian","PF","positive","100","0.1525408933238538","0.052730354102144245","0.15711613144857325","0.99"
"100","7","Coupled","gaussian","PI","negative","100","0.07299865120150062","0.03815825997788932","0.08738846503087724","0.0"
"100","7","Coupled","gaussian","PI","positive","100","0.32418849811052225","0.039133368222137796","0.32997579187326265","1.0"
"100","7","Coupled","gaussian","RMP","negative","100","0.021309358239011436","0.026379946464603107","0.01206492628424835","0.0"
"100","7","Coupled","gaussian","RMP","positive","100","0.288074746850536","0.035194185350581185","0.2902259604266807","1.0"
"100","7","Coupled","gaussian","VV","negative","100","0.07466425410759102","0.0430711992911934","0.07180396406377795","0.0"
"100","7","Coupled","gaussian","VV","positive","100","0.2532346828922181","0.04976934056798901","0.25300664695928055","1.0"
"100","7","Coupled","kmeans","AI","negative","100","0.09079337813164334","0.07364767169414552","0.0875228872497521","0.0"
"100","7","Coupled","kmeans","AI","positive","100","0.309298402452857","0.06910855715983556","0.32535373128587713","1.0"
"100","7","Coupled","kmeans","EV","negative","100","0.17834592208963176","0.05470913494024246","0.17862666456371548","0.0"
"100","7","Coupled","kmeans","EV","positive","100","0.575988670430799","0.04914060660458738","0.5841604461171748","1.0"
"100","7","Coupled","kmeans","PF","negative","100","0.08624091296286153","0.05752589998126995","0.07487393350863525","0.0"
"100","7","Coupled","kmeans","PF","positive","100","0.21947855682780554","0.06667842778316174","0.22849275368472136","1.0"
"100","7","Coupled","kmeans","PI","negative","100","0.0924209869325099","0.0665167298470894","0.08281904514504831","0.0"
"100","7","Coupled","kmeans","PI","positive","100","0.3826705212231184","0.06204128973675123","0.3962576223973068","1.0"
"100","7","Coupled","kmeans","RMP","negative","100","0.1516095529749798","0.06005028615261795","0.15451443619966407","0.0"
"100","7","Coupled","kmeans","RMP","positive","100","0.246958278051689","0.04597611677849577","0.2561925371857733","1.0"
"100","7","Coupled","kmeans","VV","negative","100","0.057500504081545965","0.040945442212016965","0.0493408046174916","0.0"
"100","7","Coupled","kmeans","VV","positive","100","0.32144597799611346","0.049728965738340423","0.3317815367375996","0.99"
"25","1","Coupled","agglomerative","AI","negative","100","0.16122021522280755","0.19788649920944756","0.05817863097583009","0.0"
"25","1","Coupled","agglomerative","AI","positive","100","0.30887863311106745","0.07563410120649142","0.3534918036498789","0.78"
"25","1","Coupled","agglomerative","EV","negative","100","0.24885149709863477","0.03643005893281831","0.2599514361491043","0.0"
"25","1","Coupled","agglomerative","EV","positive","100","0.5030798966142396","0.10651485126661744","0.5598678926914924","1.0"
"25","1","Coupled","agglomerative","PF","negative","100","0.18229863928982895","0.1194428857118578","0.18915303782030468","0.0"
"25","1","Coupled","agglomerative","PF","positive","100","0.1781289940851027","0.05639638348775388","0.20066634964640612","0.45"
"25","1","Coupled","agglomerative","PI","negative","100","0.18878385926835967","0.07879148367149492","0.17620636763813483","0.0"
"25","1","Coupled","agglomerative","PI","positive","100","0.2962697243590701","0.12251029260872026","0.3606190509603585","0.64"
"25","1","Coupled","agglomerative","RMP","negative","100","0.18358617286164583","0.05106097443825246","0.18453258682881946","0.0"
"25","1","Coupled","agglomerative","RMP","positive","100","0.3263386331842282","0.07031236452050652","0.33064174856520645","0.92"
"25","1","Coupled","agglomerative","VV","negative","100","0.11502436594586041","0.10876577619872542","0.057075973001558714","0.0"
"25","1","Coupled","agglomerative","VV","positive","100","0.21244053684709777","0.06345043776792315","0.21473587982082754","0.83"
"25","1","Coupled","gaussian","AI","negative","100","0.060700391057185214","0.03280074267170766","0.061410494936778415","0.0"
"25","1","Coupled","gaussian","AI","positive","100","0.26042921064979785","0.1263997855774041","0.3521541225273743","0.94"
"25","1","Coupled","gaussian","EV","negative","100","0.10107726300039724","0.10175610608211808","0.04989065602552506","0.0"
"25","1","Coupled","gaussian","EV","positive","100","0.30371313170667924","0.13452095250757223","0.30749752091630866","0.88"
"25","1","Coupled","gaussian","PF","negative","100","0.10671971245111674","0.06484028494632217","0.08512116700161532","0.0"
"25","1","Coupled","gaussian","PF","positive","100","0.1182017463044316","0.05470348414001214","0.10657288114871577","0.63"
"25","1","Coupled","gaussian","PI","negative","100","0.07653928477762649","0.06832723475240395","0.07289279254708511","0.0"
"25","1","Coupled","gaussian","PI","positive","100","0.22672924171307188","0.16420042697580517","0.3174402182200351","1.0"
"25","1","Coupled","gaussian","RMP","negative","100","0.10663306318089485","0.07171758072114127","0.12293097634961431","0.0"
"25","1","Coupled","gaussian","RMP","positive","100","0.14162901688185625","0.07610406749024394","0.14175557786109483","0.78"
"25","1","Coupled","gaussian","VV","negative","100","0.09013707174397251","0.03587872520227825","0.09011006929482812","0.0"
"25","1","Coupled","gaussian","VV","positive","100","0.10961943058163338","0.07546672676183179","0.12481863048946358","0.7"
"25","1","Coupled","kmeans","AI","negative","100","0.1365778450705565","0.10681477833795527","0.09537648366619318","0.0"
"25","1","Coupled","kmeans","AI","positive","100","0.21063209133816702","0.05639852019387016","0.2199813089702446","0.74"
"25","1","Coupled","kmeans","EV","negative","100","0.22707174606400013","0.07850396766780275","0.20292558864867216","0.0"
"25","1","Coupled","kmeans","EV","positive","100","0.3972075152125088","0.04972493387838053","0.3964260019197352","0.99"
"25","1","Coupled","kmeans","PF","negative","100","0.12037822949847513","0.09251746124960704","0.09080229375303758","0.0"
"25","1","Coupled","kmeans","PF","positive","100","0.1253503900111308","0.06994615054154413","0.15995211556622016","0.42"
"25","1","Coupled","kmeans","PI","negative","100","0.17999965044980545","0.060065715330851505","0.17242172584741583","0.0"
"25","1","Coupled","kmeans","PI","positive","100","0.23450145985318557","0.06424375376650149","0.2582770318581813","0.61"
"25","1","Coupled","kmeans","RMP","negative","100","0.07644034551309402","0.04961521012979668","0.06785825623841474","0.0"
"25","1","Coupled","kmeans","RMP","positive","100","0.25401650523567915","0.13459278043042106","0.26748140452542346","0.83"
"25","1","Coupled","kmeans","VV","negative","100","0.09958627982921672","0.11990474505411214","0.05419183481367201","0.0"
"25","1","Coupled","kmeans","VV","positive","100","0.2057708898469227","0.14174176700545435","0.20146932578984844","0.79"
"25","10","Coupled","agglomerative","AI","negative","100","0.11695119801194612","0.09167828653421552","0.0959110198396862","0.0"
"25","10","Coupled","agglomerative","AI","positive","100","0.38573046618573914","0.09752751381552349","0.38640160220745434","1.0"
"25","10","Coupled","agglomerative","EV","negative","100","0.1932322750750215","0.0683097693098734","0.22708674921095381","0.0"
"25","10","Coupled","agglomerative","EV","positive","100","0.71259637878769","0.032407361990013914","0.7207782828276742","1.0"
"25","10","Coupled","agglomerative","PF","negative","100","0.15464913320751178","0.0889729817501662","0.16140893629915803","0.0"
"25","10","Coupled","agglomerative","PF","positive","100","0.23834254842577157","0.04894672177291079","0.2447837508410513","1.0"
"25","10","Coupled","agglomerative","PI","negative","100","0.05213137099577774","0.05286221345082139","0.029612105390817323","0.0"
"25","10","Coupled","agglomerative","PI","positive","100","0.5911627877335682","0.05282916481237394","0.6024811592632591","1.0"
"25","10","Coupled","agglomerative","RMP","negative","100","0.07712858328585914","0.05633413224432852","0.07725611105457592","0.0"
"25","10","Coupled","agglomerative","RMP","positive","100","0.5387475443859032","0.070004109493988","0.5319675873230933","1.0"
"25","10","Coupled","agglomerative","VV","negative","100","0.08520285296284831","0.061086563167568136","0.07577544465669647","0.0"
"25","10","Coupled","agglomerative","VV","positive","100","0.4835323291280252","0.0311356683105347","0.48540755098355304","1.0"
"25","10","Coupled","gaussian","AI","negative","100","0.1330362977330325","0.07969908543729151","0.11992462860024966","0.0"
"25","10","Coupled","gaussian","AI","positive","100","0.44380580380072976","0.09050657111201496","0.469096141318059","1.0"
"25","10","Coupled","gaussian","EV","negative","100","0.16318208099269424","0.07095819682953264","0.17550795561559052","0.0"
"25","10","Coupled","gaussian","EV","positive","100","0.5544668841152638","0.07263287601445871","0.5724263602451205","1.0"
"25","10","Coupled","gaussian","PF","negative","100","0.15617033609185105","0.08871134495310588","0.15398253620714122","0.0"
"25","10","Coupled","gaussian","PF","positive","100","0.1962802283709477","0.067202199327521","0.19537882053159145","1.0"
"25","10","Coupled","gaussian","PI","negative","100","0.06462861024849208","0.033602026520659765","0.0709803538293117","0.0"
"25","10","Coupled","gaussian","PI","positive","100","0.5666612574595967","0.04376468643341657","0.5781610938772282","1.0"
"25","10","Coupled","gaussian","RMP","negative","100","0.0485051222232971","0.04340646131114578","0.03635147062818414","0.0"
"25","10","Coupled","gaussian","RMP","positive","100","0.44542025125537543","0.039215817843437695","0.453251590185513","1.0"
"25","10","Coupled","gaussian","VV","negative","100","0.04563431751196368","0.0318565966867377","0.03951608716153329","0.0"
"25","10","Coupled","gaussian","VV","positive","100","0.41783406898287345","0.04890673120340839","0.4206533306935553","1.0"
"25","10","Coupled","kmeans","AI","negative","100","0.09158713023448696","0.07054947201886534","0.07883280263728071","0.0"
"25","10","Coupled","kmeans","AI","positive","100","0.45160853395630185","0.09610908475316696","0.46678793360961895","1.0"
"25","10","Coupled","kmeans","EV","negative","100","0.1689523486683084","0.06747674574314283","0.173695598209482","0.0"
"25","10","Coupled","kmeans","EV","positive","100","0.652810309486394","0.030853212520903766","0.6606727368800709","1.0"
"25","10","Coupled","kmeans","PF","negative","100","0.17837758391837588","0.08269937222544725","0.18587745312662074","0.0"
"25","10","Coupled","kmeans","PF","positive","100","0.23924214000268593","0.05745716453633153","0.2452622938239225","1.0"
"25","10","Coupled","kmeans","PI","negative","100","0.05790475099709339","0.04614226249688264","0.04572414605119024","0.0"
"25","10","Coupled","kmeans","PI","positive","100","0.45826694079145136","0.055906296267117433","0.46659266679621114","1.0"
"25","10","Coupled","kmeans","RMP","negative","100","0.0926003482024066","0.055030093461001045","0.08914795997909508","0.0"
"25","10","Coupled","kmeans","RMP","positive","100","0.5012301044682669","0.03853569825597719","0.5018765116682782","1.0"
"25","10","Coupled","kmeans","VV","negative","100","0.06825728531032049","0.050854601881779794","0.0615120465763799","0.0"
"25","10","Coupled","kmeans","VV","positive","100","0.46304129958772444","0.04303492452644178","0.4722375155066873","1.0"
"25","12","Coupled","agglomerative","AI","negative","100","0.11623682898303953","0.0890901171886279","0.10546315892056855","0.0"
"25","12","Coupled","agglomerative","AI","positive","100","0.3836029373989235","0.09126981717941676","0.3892398577362264","1.0"
"25","12","Coupled","agglomerative","EV","negative","100","0.20565204970281564","0.07620932430805784","0.22708674921095381","0.0"
"25","12","Coupled","agglomerative","EV","positive","100","0.7229037272348624","0.025859710725995577","0.7295635745716573","1.0"
"25","12","Coupled","agglomerative","PF","negative","100","0.15394858012820306","0.08565020653170727","0.14112823920479323","0.0"
"25","12","Coupled","agglomerative","PF","positive","100","0.25007965517970876","0.05092186226383346","0.2487325524675525","1.0"
"25","12","Coupled","agglomerative","PI","negative","100","0.05182876190363505","0.05008377069026947","0.037176858564090975","0.0"
"25","12","Coupled","agglomerative","PI","positive","100","0.6182314063828036","0.047855486290123275","0.6211433122558312","1.0"
"25","12","Coupled","agglomerative","RMP","negative","100","0.08259867680120886","0.05297195477670916","0.0774957751678757","0.0"
"25","12","Coupled","agglomerative","RMP","positive","100","0.5301030501979137","0.07209057516344569","0.5048905685605026","1.0"
"25","12","Coupled","agglomerative","VV","negative","100","0.05167334516185823","0.03923210241107762","0.04234472449020357","0.0"
"25","12","Coupled","agglomerative","VV","positive","100","0.5054155498370883","0.03068563578134255","0.5117675732998145","1.0"
"25","12","Coupled","gaussian","AI","negative","100","0.1548417157725007","0.08028491084704206","0.12809118058781097","0.0"
"25","12","Coupled","gaussian","AI","positive","100","0.4457815489298803","0.09508538076482174","0.4649259493409655","1.0"
"25","12","Coupled","gaussian","EV","negative","100","0.1529897986132757","0.06263390458373944","0.15838995012564963","0.0"
"25","12","Coupled","gaussian","EV","positive","100","0.5861225908792473","0.056307598314198","0.5970381250219928","1.0"
"25","12","Coupled","gaussian","PF","negative","100","0.1617407630586689","0.09169316746318656","0.16539317849338145","0.0"
"25","12","Coupled","gaussian","PF","positive","100","0.21600921262756564","0.06745340575909425","0.22223106137885273","1.0"
"25","12","Coupled","gaussian","PI","negative","100","0.06892057368890836","0.03439582450471218","0.08553426591637123","0.0"
"25","12","Coupled","gaussian","PI","positive","100","0.586065005749303","0.0383849628695596","0.5915335121381843","1.0"
"25","12","Coupled","gaussian","RMP","negative","100","0.04971313725064008","0.0409003386091042","0.04067969261320892","0.0"
"25","12","Coupled","gaussian","RMP","positive","100","0.45002501080758117","0.04359403654848904","0.46267638308687253","1.0"
"25","12","Coupled","gaussian","VV","negative","100","0.04642785773188529","0.03970908181817424","0.03089035145344693","0.0"
"25","12","Coupled","gaussian","VV","positive","100","0.44290467511584297","0.0426150449556586","0.4499272684130694","1.0"
"25","12","Coupled","kmeans","AI","negative","100","0.10156228346266293","0.07819351968633693","0.07876439274004549","0.0"
"25","12","Coupled","kmeans","AI","positive","100","0.4539346629075889","0.11275968827802237","0.46798116879285656","1.0"
"25","12","Coupled","kmeans","EV","negative","100","0.18277281653248129","0.07103779102131623","0.1826785202670828","0.0"
"25","12","Coupled","kmeans","EV","positive","100","0.6570360510511096","0.0215932932765556","0.6601349764917791","1.0"
"25","12","Coupled","kmeans","PF","negative","100","0.17286081947419027","0.08265648539758622","0.17007333962459198","0.0"
"25","12","Coupled","kmeans","PF","positive","100","0.2497521505742169","0.06588646017020033","0.26147162389100387","1.0"
"25","12","Coupled","kmeans","PI","negative","100","0.06746603963059643","0.04894052848967329","0.056697725513947916","0.0"
"25","12","Coupled","kmeans","PI","positive","100","0.4916392344018224","0.061594658804213935","0.5091866101073839","1.0"
"25","12","Coupled","kmeans","RMP","negative","100","0.10151159102518409","0.06094975410649099","0.10008261571428026","0.0"
"25","12","Coupled","kmeans","RMP","positive","100","0.49692800814003346","0.04787461759551109","0.4997554824691648","1.0"
"25","12","Coupled","kmeans","VV","negative","100","0.06868393879407415","0.046513599240678695","0.06447825960061504","0.0"
"25","12","Coupled","kmeans","VV","positive","100","0.4778656522775931","0.03994936442845083","0.4893037436379485","1.0"
"25","15","Coupled","agglomerative","AI","negative","100","0.16267081600224403","0.09856732170766537","0.15407797427675332","0.0"
"25","15","Coupled","agglomerative","AI","positive","100","0.36786876562650095","0.08900303047385301","0.3785352651580662","1.0"
"25","15","Coupled","agglomerative","EV","negative","100","0.17673473546520857","0.09125915133226734","0.13842517781947417","0.0"
"25","15","Coupled","agglomerative","EV","positive","100","0.7344765798060529","0.0215720298081191","0.7393313700853257","1.0"
"25","15","Coupled","agglomerative","PF","negative","100","0.16562297513311544","0.08441629884191067","0.1645597939838238","0.0"
"25","15","Coupled","agglomerative","PF","positive","100","0.26762568065341624","0.04549579116168673","0.2740300423721946","1.0"
"25","15","Coupled","agglomerative","PI","negative","100","0.052551654306804536","0.04822913112593661","0.047575073935591794","0.0"
"25","15","Coupled","agglomerative","PI","positive","100","0.6410729825643466","0.0400606766070454","0.6441815394756705","1.0"
"25","15","Coupled","agglomerative","RMP","negative","100","0.09106271087722748","0.05304295986749464","0.09122365423540321","0.0"
"25","15","Coupled","agglomerative","RMP","positive","100","0.5204987802047303","0.059799730524411496","0.5017549545191254","1.0"
"25","15","Coupled","agglomerative","VV","negative","100","0.0420065797386317","0.03272113387692478","0.03054527061826598","0.0"
"25","15","Coupled","agglomerative","VV","positive","100","0.5235948622779807","0.026265255591260316","0.5260753846870316","1.0"
"25","15","Coupled","gaussian","AI","negative","100","0.18550921488640992","0.09113616388139091","0.1705014763718394","0.0"
"25","15","Coupled","gaussian","AI","positive","100","0.42421775016911634","0.09657779657590562","0.4122641599629799","1.0"
"25","15","Coupled","gaussian","EV","negative","100","0.1266372602859337","0.04641733306332128","0.12857994186052701","0.0"
"25","15","Coupled","gaussian","EV","positive","100","0.603287112817574","0.049495787912266234","0.609284436895803","1.0"
"25","15","Coupled","gaussian","PF","negative","100","0.16972407521146657","0.08464706701166952","0.17589966786397593","0.0"
"25","15","Coupled","gaussian","PF","positive","100","0.22650172707765248","0.050993636344966536","0.22449251499295125","1.0"
"25","15","Coupled","gaussian","PI","negative","100","0.06701526298705071","0.03346435786081016","0.07139831611698169","0.0"
"25","15","Coupled","gaussian","PI","positive","100","0.5963282344749077","0.0380768876800979","0.5997316450440212","1.0"
"25","15","Coupled","gaussian","RMP","negative","100","0.05334375743513066","0.04115433057972292","0.04710957638010124","0.0"
"25","15","Coupled","gaussian","RMP","positive","100","0.4651739435524133","0.04029859599725755","0.469401535938876","1.0"
"25","15","Coupled","gaussian","VV","negative","100","0.05399449357872135","0.04094041777145032","0.037106829639498184","0.0"
"25","15","Coupled","gaussian","VV","positive","100","0.45831912352065257","0.03521429230641585","0.46070909460338416","1.0"
"25","15","Coupled","kmeans","AI","negative","100","0.11156093618292014","0.07073666383606253","0.10828033603132789","0.0"
"25","15","Coupled","kmeans","AI","positive","100","0.43844155315141153","0.1044725846319878","0.4350334378549766","1.0"
"25","15","Coupled","kmeans","EV","negative","100","0.14155455851928964","0.06316213817458861","0.14025883331147695","0.0"
"25","15","Coupled","kmeans","EV","positive","100","0.6718159292418383","0.01746598748560202","0.67343572552368","1.0"
"25","15","Coupled","kmeans","PF","negative","100","0.193518346209061","0.07146884834001947","0.19407445068864726","0.0"
"25","15","Coupled","kmeans","PF","positive","100","0.27364537198995725","0.058319474952134825","0.2879329769460357","1.0"
"25","15","Coupled","kmeans","PI","negative","100","0.04954545574356841","0.04138051172252827","0.03719466071632077","0.0"
"25","15","Coupled","kmeans","PI","positive","100","0.4960170133092571","0.05036500239892772","0.503521116856606","1.0"
"25","15","Coupled","kmeans","RMP","negative","100","0.09562185283755731","0.06113694828287066","0.08518397562257951","0.0"
"25","15","Coupled","kmeans","RMP","positive","100","0.5090604025323939","0.044036270891245746","0.5156514552531026","1.0"
"25","15","Coupled","kmeans","VV","negative","100","0.060118018958642765","0.03905584663390252","0.0537342522989655","0.0"
"25","15","Coupled","kmeans","VV","positive","100","0.4979394280206165","0.035421628262979024","0.5092668279877401","1.0"
"25","18","Coupled","agglomerative","AI","negative","100","0.17436480174215352","0.09410490688748836","0.17355940112851106","0.0"
"25","18","Coupled","agglomerative","AI","positive","100","0.366597687543971","0.09487632152384864","0.3584967903466646","1.0"
"25","18","Coupled","agglomerative","EV","negative","100","0.12904772290256042","0.0762443313050181","0.1531337062625261","0.0"
"25","18","Coupled","agglomerative","EV","positive","100","0.737616846664594","0.020417534998268705","0.7435014546952456","1.0"
"25","18","Coupled","agglomerative","PF","negative","100","0.17412662218016753","0.09678144607632795","0.1684141747727148","0.0"
"25","18","Coupled","agglomerative","PF","positive","100","0.2700406503798367","0.039899684090768585","0.2763702950816511","1.0"
"25","18","Coupled","agglomerative","PI","negative","100","0.045850440353494976","0.041802739208495546","0.0286229358028373","0.0"
"25","18","Coupled","agglomerative","PI","positive","100","0.6595827461291316","0.04137555896493074","0.6655989761560093","1.0"
"25","18","Coupled","agglomerative","RMP","negative","100","0.09131977099184306","0.05494038132719081","0.08856704466622778","0.0"
"25","18","Coupled","agglomerative","RMP","positive","100","0.5251345072726333","0.05641648904596227","0.5023481199731838","1.0"
"25","18","Coupled","agglomerative","VV","negative","100","0.04068761056191279","0.029458708492765922","0.031878519331763305","0.0"
"25","18","Coupled","agglomerative","VV","positive","100","0.5381192738282248","0.022345855088864636","0.5400657985948623","1.0"
"25","18","Coupled","gaussian","AI","negative","100","0.19833945959382976","0.09374373332612732","0.18513462785723422","0.0"
"25","18","Coupled","gaussian","AI","positive","100","0.41954626387250227","0.09471586820514914","0.41030454047908904","1.0"
"25","18","Coupled","gaussian","EV","negative","100","0.10705825441436354","0.043234376204732","0.11287300510214146","0.0"
"25","18","Coupled","gaussian","EV","positive","100","0.6319902004919468","0.0502372520107602","0.6322025269044034","1.0"
"25","18","Coupled","gaussian","PF","negative","100","0.1955738627303964","0.08711830955594613","0.20015171334381524","0.0"
"25","18","Coupled","gaussian","PF","positive","100","0.23016151854307432","0.04729352308313148","0.22702009142723467","1.0"
"25","18","Coupled","gaussian","PI","negative","100","0.07033391970456838","0.033539271189018297","0.08456588459097564","0.0"
"25","18","Coupled","gaussian","PI","positive","100","0.6124212723655077","0.03166009583310857","0.6148538941537296","1.0"
"25","18","Coupled","gaussian","RMP","negative","100","0.046039749308696774","0.03524973609857231","0.036655677822778565","0.0"
"25","18","Coupled","gaussian","RMP","positive","100","0.4781172795951249","0.03265401476286867","0.4847093818316815","1.0"
"25","18","Coupled","gaussian","VV","negative","100","0.06475515980083424","0.04656798434255316","0.05323160385948966","0.0"
"25","18","Coupled","gaussian","VV","positive","100","0.47659055623355945","0.029481524222075357","0.48012977009511704","1.0"
"25","18","Coupled","kmeans","AI","negative","100","0.128635865530628","0.07355897890425508","0.11891022319454184","0.0"
"25","18","Coupled","kmeans","AI","positive","100","0.4305233120089136","0.11373997673126796","0.41286321957631655","1.0"
"25","18","Coupled","kmeans","EV","negative","100","0.15386375636719798","0.07216884838473922","0.14589151911113304","0.0"
"25","18","Coupled","kmeans","EV","positive","100","0.678892679129103","0.013952371143398735","0.6789291467916405","1.0"
"25","18","Coupled","kmeans","PF","negative","100","0.20803802205457422","0.07715267190355894","0.21947499767600415","0.0"
"25","18","Coupled","kmeans","PF","positive","100","0.27420007889018544","0.05194928892101463","0.27749328766926834","1.0"
"25","18","Coupled","kmeans","PI","negative","100","0.054954298257947995","0.04498279828546326","0.041554152064141175","0.0"
"25","18","Coupled","kmeans","PI","positive","100","0.5004903597654728","0.050274494167151816","0.5121588791069722","1.0"
"25","18","Coupled","kmeans","RMP","negative","100","0.09021991828115615","0.05879688964904753","0.0796868848805388","0.0"
"25","18","Coupled","kmeans","RMP","positive","100","0.5126696214706904","0.04164550470891036","0.5157901655789782","1.0"
"25","18","Coupled","kmeans","VV","negative","100","0.06444447331124599","0.048167169835353164","0.05654171903738675","0.0"
"25","18","Coupled","kmeans","VV","positive","100","0.49459122378580384","0.03401685334665343","0.5014864326036776","1.0"
"25","2","Coupled","agglomerative","AI","negative","100","0.2039967078261623","0.19551917199004748","0.1322429442917388","0.0"
"25","2","Coupled","agglomerative","AI","positive","100","0.32137512329299023","0.11786993941802618","0.36573328373229813","0.96"
"25","2","Coupled","agglomerative","EV","negative","100","0.2517810341131828","0.03563119172086207","0.2610510627430852","0.0"
"25","2","Coupled","agglomerative","EV","positive","100","0.5825451555604201","0.07412152043529747","0.5960850702797564","1.0"
"25","2","Coupled","agglomerative","PF","negative","100","0.20977116632050358","0.12273404603909686","0.22093545757374797","0.0"
"25","2","Coupled","agglomerative","PF","positive","100","0.1202392250121044","0.1055027486572533","0.07954483472704599","0.56"
"25","2","Coupled","agglomerative","PI","negative","100","0.12656744900995856","0.05019091721558535","0.1310536451945757","0.0"
"25","2","Coupled","agglomerative","PI","positive","100","0.36916669037776584","0.10251237770636328","0.36214461911910895","0.9"
"25","2","Coupled","agglomerative","RMP","negative","100","0.12892287243050396","0.07904923799073169","0.1568888586553061","0.0"
"25","2","Coupled","agglomerative","RMP","positive","100","0.4292879302598932","0.09457728926584004","0.45274521645095867","0.99"
"25","2","Coupled","agglomerative","VV","negative","100","0.10754242481993606","0.06951567886779764","0.1255342507428205","0.0"
"25","2","Coupled","agglomerative","VV","positive","100","0.29801919798994486","0.052042918438148476","0.30595152325513836","0.99"
"25","2","Coupled","gaussian","AI","negative","100","0.06629069003372297","0.04498108309864456","0.050297966377879255","0.0"
"25","2","Coupled","gaussian","AI","positive","100","0.3384059310957415","0.11125804727284795","0.37468046371383057","0.97"
"25","2","Coupled","gaussian","EV","negative","100","0.13292304920093576","0.08801270089209072","0.1605280442584867","0.0"
"25","2","Coupled","gaussian","EV","positive","100","0.3915610158023482","0.1376271098299817","0.4563803557156514","0.97"
"25","2","Coupled","gaussian","PF","negative","100","0.1204977441025831","0.08233713391088637","0.10052206998303201","0.0"
"25","2","Coupled","gaussian","PF","positive","100","0.1453111798504686","0.10007098916995907","0.12416577658818122","0.6"
"25","2","Coupled","gaussian","PI","negative","100","0.09200676329013029","0.05528673407033002","0.10261054947988502","0.0"
"25","2","Coupled","gaussian","PI","positive","100","0.3654276925973417","0.12683962058107354","0.4020306049789268","1.0"
"25","2","Coupled","gaussian","RMP","negative","100","0.08486206875951105","0.06507793610813924","0.06710103319144256","0.0"
"25","2","Coupled","gaussian","RMP","positive","100","0.2273780663054824","0.1077519922740987","0.22155471553562014","0.98"
"25","2","Coupled","gaussian","VV","negative","100","0.0695004379148749","0.03827904038312026","0.0657787598764567","0.0"
"25","2","Coupled","gaussian","VV","positive","100","0.2129732843886551","0.0809644883479502","0.2239007713873094","0.99"
"25","2","Coupled","kmeans","AI","negative","100","0.10519448644159736","0.072779859627639","0.08249735999133319","0.0"
"25","2","Coupled","kmeans","AI","positive","100","0.2710040854008508","0.075866573592431","0.276881755926191","0.92"
"25","2","Coupled","kmeans","EV","negative","100","0.20769282914301634","0.07842360106200663","0.20189545284820687","0.0"
"25","2","Coupled","kmeans","EV","positive","100","0.4900162244646708","0.07177397902986284","0.47734628267831825","1.0"
"25","2","Coupled","kmeans","PF","negative","100","0.14018232268988587","0.09421093611619517","0.13415976083976452","0.0"
"25","2","Coupled","kmeans","PF","positive","100","0.11201943390665813","0.0827773602646033","0.09574563227164784","0.58"
"25","2","Coupled","kmeans","PI","negative","100","0.1283507304103334","0.0646555930127392","0.12136650199484242","0.0"
